Steps,FloorsNum,PeopleNum,Brain,Max people on floor,liftNum
2311947,89,805,lift.main.ImprovedBrain,16,1
10926971,161,1295,lift.main.ImprovedBrain,14,1
6122385,147,1035,lift.main.ImprovedBrain,15,1
5638688,143,1005,lift.main.ImprovedBrain,14,1
475217,89,355,lift.main.ImprovedBrain,9,1
71049,45,195,lift.main.ImprovedBrain,9,1
34029,31,155,lift.main.ImprovedBrain,12,1
1717601,127,565,lift.main.ImprovedBrain,13,1
2744151,57,1095,lift.main.ImprovedBrain,31,1
1416589,113,565,lift.main.ImprovedBrain,10,1
290604,73,315,lift.main.ImprovedBrain,9,1
436759,55,435,lift.main.ImprovedBrain,14,1
2139835,165,595,lift.main.ImprovedBrain,12,1
18856,21,145,lift.main.ImprovedBrain,12,1
18348,25,125,lift.main.ImprovedBrain,10,1
51782,101,105,lift.main.ImprovedBrain,4,1
1358804,97,565,lift.main.ImprovedBrain,13,1
4187,23,65,lift.main.ImprovedBrain,5,1
1597077,81,695,lift.main.ImprovedBrain,16,1
18874,11,215,lift.main.ImprovedBrain,25,1
865351,77,525,lift.main.ImprovedBrain,13,1
8412394,163,1135,lift.main.ImprovedBrain,15,1
1629317,55,855,lift.main.ImprovedBrain,24,1
255703,61,325,lift.main.ImprovedBrain,11,1
94967,17,365,lift.main.ImprovedBrain,27,1
518057,9,1145,lift.main.ImprovedBrain,150,1
377038,135,265,lift.main.ImprovedBrain,7,1
1286408,27,1075,lift.main.ImprovedBrain,53,1
1063403,135,435,lift.main.ImprovedBrain,9,1
1427673,139,505,lift.main.ImprovedBrain,12,1
307983,23,575,lift.main.ImprovedBrain,33,1
1399,23,35,lift.main.ImprovedBrain,4,1
1945043,39,1105,lift.main.ImprovedBrain,47,1
332003,25,575,lift.main.ImprovedBrain,35,1
633927,13,1065,lift.main.ImprovedBrain,97,1
3146344,143,755,lift.main.ImprovedBrain,13,1
2817049,131,725,lift.main.ImprovedBrain,13,1
26228,69,95,lift.main.ImprovedBrain,4,1
5102173,95,1175,lift.main.ImprovedBrain,24,1
339523,5,1255,lift.main.ImprovedBrain,279,1
2563297,119,725,lift.main.ImprovedBrain,14,1
2364895,117,725,lift.main.ImprovedBrain,12,1
284603,19,615,lift.main.ImprovedBrain,42,1
3040107,55,1165,lift.main.ImprovedBrain,30,1
2729618,41,1295,lift.main.ImprovedBrain,42,1
3418249,85,1015,lift.main.ImprovedBrain,19,1
450231,13,915,lift.main.ImprovedBrain,81,1
4575433,139,915,lift.main.ImprovedBrain,14,1
2011571,87,755,lift.main.ImprovedBrain,14,1
4545092,69,1315,lift.main.ImprovedBrain,30,1
2969660,159,695,lift.main.ImprovedBrain,14,1
321584,65,345,lift.main.ImprovedBrain,10,1
8924062,157,1195,lift.main.ImprovedBrain,15,1
399527,95,315,lift.main.ImprovedBrain,9,1
2117870,155,575,lift.main.ImprovedBrain,10,1
1802522,119,605,lift.main.ImprovedBrain,12,1
334792,139,235,lift.main.ImprovedBrain,6,1
2349610,97,805,lift.main.ImprovedBrain,16,1
6607557,139,1065,lift.main.ImprovedBrain,17,1
6470125,105,1235,lift.main.ImprovedBrain,19,1
288206,71,315,lift.main.ImprovedBrain,9,1
536833,99,355,lift.main.ImprovedBrain,10,1
1371974,51,815,lift.main.ImprovedBrain,26,1
17092,153,55,lift.main.ImprovedBrain,2,1
583119,67,465,lift.main.ImprovedBrain,13,1
6547750,109,1235,lift.main.ImprovedBrain,20,1
881632,41,725,lift.main.ImprovedBrain,29,1
7003301,105,1315,lift.main.ImprovedBrain,25,1
203667,7,835,lift.main.ImprovedBrain,139,1
26867,47,115,lift.main.ImprovedBrain,6,1
142925,139,145,lift.main.ImprovedBrain,4,1
2685159,121,755,lift.main.ImprovedBrain,12,1
1391217,143,495,lift.main.ImprovedBrain,11,1
126273,41,265,lift.main.ImprovedBrain,12,1
132043,37,295,lift.main.ImprovedBrain,13,1
9508428,163,1245,lift.main.ImprovedBrain,15,1
7664830,137,1215,lift.main.ImprovedBrain,22,1
343658,71,345,lift.main.ImprovedBrain,10,1
27941,101,85,lift.main.ImprovedBrain,4,1
10585,81,55,lift.main.ImprovedBrain,4,1
65002,9,405,lift.main.ImprovedBrain,55,1
3551492,133,835,lift.main.ImprovedBrain,12,1
414400,27,605,lift.main.ImprovedBrain,34,1
2604232,127,745,lift.main.ImprovedBrain,18,1
6636461,141,1095,lift.main.ImprovedBrain,19,1
517875,79,405,lift.main.ImprovedBrain,10,1
1358227,39,945,lift.main.ImprovedBrain,36,1
1031326,35,855,lift.main.ImprovedBrain,34,1
7178,37,65,lift.main.ImprovedBrain,7,1
4132991,149,835,lift.main.ImprovedBrain,13,1
1173785,57,705,lift.main.ImprovedBrain,19,1
1234297,23,1145,lift.main.ImprovedBrain,61,1
73971,29,245,lift.main.ImprovedBrain,16,1
397115,121,285,lift.main.ImprovedBrain,7,1
762746,109,425,lift.main.ImprovedBrain,9,1
1591555,31,1135,lift.main.ImprovedBrain,49,1
2371079,123,685,lift.main.ImprovedBrain,12,1
2948013,75,1015,lift.main.ImprovedBrain,21,1
4695653,71,1285,lift.main.ImprovedBrain,30,1
487103,163,275,lift.main.ImprovedBrain,6,1
1464286,115,555,lift.main.ImprovedBrain,11,1
1418621,127,535,lift.main.ImprovedBrain,10,1
1490873,43,925,lift.main.ImprovedBrain,28,1
2517082,145,655,lift.main.ImprovedBrain,9,1
5229228,99,1145,lift.main.ImprovedBrain,19,1
182905,21,465,lift.main.ImprovedBrain,39,1
2577616,141,685,lift.main.ImprovedBrain,13,1
372725,79,325,lift.main.ImprovedBrain,9,1
696591,53,585,lift.main.ImprovedBrain,18,1
1441915,31,1075,lift.main.ImprovedBrain,50,1
3080483,59,1135,lift.main.ImprovedBrain,33,1
403646,31,555,lift.main.ImprovedBrain,23,1
3129739,69,1055,lift.main.ImprovedBrain,26,1
5053809,121,1035,lift.main.ImprovedBrain,16,1
6031575,143,1055,lift.main.ImprovedBrain,15,1
3433055,167,705,lift.main.ImprovedBrain,12,1
4422677,127,935,lift.main.ImprovedBrain,18,1
4570142,127,915,lift.main.ImprovedBrain,14,1
1380104,39,945,lift.main.ImprovedBrain,36,1
218849,165,185,lift.main.ImprovedBrain,4,1
2599892,91,865,lift.main.ImprovedBrain,18,1
305015,9,895,lift.main.ImprovedBrain,127,1
1637263,145,535,lift.main.ImprovedBrain,10,1
5576148,103,1165,lift.main.ImprovedBrain,21,1
1221750,71,635,lift.main.ImprovedBrain,15,1
353467,19,655,lift.main.ImprovedBrain,48,1
5289136,149,955,lift.main.ImprovedBrain,15,1
993486,25,985,lift.main.ImprovedBrain,52,1
567095,15,985,lift.main.ImprovedBrain,77,1
171014,145,165,lift.main.ImprovedBrain,5,1
309797,43,425,lift.main.ImprovedBrain,21,1
108923,23,355,lift.main.ImprovedBrain,24,1
278150,63,325,lift.main.ImprovedBrain,12,1
4547437,129,955,lift.main.ImprovedBrain,15,1
1851498,133,595,lift.main.ImprovedBrain,12,1
3145028,99,895,lift.main.ImprovedBrain,17,1
233101,19,525,lift.main.ImprovedBrain,33,1
123252,29,335,lift.main.ImprovedBrain,16,1
231505,39,385,lift.main.ImprovedBrain,20,1
6345369,101,1265,lift.main.ImprovedBrain,25,1
1701028,47,955,lift.main.ImprovedBrain,35,1
1589841,165,475,lift.main.ImprovedBrain,8,1
6781896,161,1035,lift.main.ImprovedBrain,13,1
1035822,67,615,lift.main.ImprovedBrain,16,1
71417,11,405,lift.main.ImprovedBrain,48,1
101126,25,305,lift.main.ImprovedBrain,22,1
5265,19,75,lift.main.ImprovedBrain,7,1
7222462,155,1075,lift.main.ImprovedBrain,16,1
769223,59,565,lift.main.ImprovedBrain,17,1
3380597,69,1105,lift.main.ImprovedBrain,24,1
5682916,125,1055,lift.main.ImprovedBrain,18,1
7633220,125,1225,lift.main.ImprovedBrain,19,1
1846677,51,945,lift.main.ImprovedBrain,30,1
4800788,129,995,lift.main.ImprovedBrain,16,1
222346,31,405,lift.main.ImprovedBrain,26,1
8358099,145,1205,lift.main.ImprovedBrain,18,1
5856,55,55,lift.main.ImprovedBrain,3,1
306276,95,295,lift.main.ImprovedBrain,8,1
1424627,101,605,lift.main.ImprovedBrain,11,1
9144002,159,1235,lift.main.ImprovedBrain,17,1
8902944,149,1255,lift.main.ImprovedBrain,15,1
4309777,71,1225,lift.main.ImprovedBrain,30,1
7636,131,35,lift.main.ImprovedBrain,3,1
645351,49,585,lift.main.ImprovedBrain,20,1
988391,163,395,lift.main.ImprovedBrain,6,1
2393573,129,675,lift.main.ImprovedBrain,11,1
1864817,135,595,lift.main.ImprovedBrain,10,1
1370958,137,505,lift.main.ImprovedBrain,9,1
620799,35,665,lift.main.ImprovedBrain,35,1
1352401,37,945,lift.main.ImprovedBrain,38,1
53758,67,135,lift.main.ImprovedBrain,5,1
9294,81,45,lift.main.ImprovedBrain,2,1
178064,7,775,lift.main.ImprovedBrain,121,1
5752674,135,1025,lift.main.ImprovedBrain,17,1
4706209,71,1305,lift.main.ImprovedBrain,28,1
200184,163,165,lift.main.ImprovedBrain,4,1
1172944,39,875,lift.main.ImprovedBrain,31,1
3259364,69,1105,lift.main.ImprovedBrain,24,1
802195,71,545,lift.main.ImprovedBrain,15,1
2285496,109,725,lift.main.ImprovedBrain,14,1
1350,43,25,lift.main.ImprovedBrain,3,1
828161,139,365,lift.main.ImprovedBrain,6,1
894112,29,885,lift.main.ImprovedBrain,43,1
1052442,79,565,lift.main.ImprovedBrain,15,1
435207,65,415,lift.main.ImprovedBrain,13,1
135049,79,195,lift.main.ImprovedBrain,6,1
28275,5,365,lift.main.ImprovedBrain,84,1
2846581,81,955,lift.main.ImprovedBrain,21,1
5905718,133,1085,lift.main.ImprovedBrain,15,1
188243,41,335,lift.main.ImprovedBrain,12,1
19949,75,75,lift.main.ImprovedBrain,5,1
4434678,121,975,lift.main.ImprovedBrain,20,1
1130121,19,1195,lift.main.ImprovedBrain,82,1
931322,51,665,lift.main.ImprovedBrain,20,1
2202589,65,945,lift.main.ImprovedBrain,29,1
3385,5,135,lift.main.ImprovedBrain,38,1
32401,35,155,lift.main.ImprovedBrain,8,1
46665,19,235,lift.main.ImprovedBrain,22,1
597182,39,615,lift.main.ImprovedBrain,22,1
1856067,35,1165,lift.main.ImprovedBrain,44,1
1958467,105,705,lift.main.ImprovedBrain,14,1
4545452,101,1105,lift.main.ImprovedBrain,21,1
1703783,27,1245,lift.main.ImprovedBrain,60,1
5660452,163,945,lift.main.ImprovedBrain,11,1
234524,21,525,lift.main.ImprovedBrain,35,1
245151,147,205,lift.main.ImprovedBrain,5,1
7463747,113,1275,lift.main.ImprovedBrain,22,1
66867,5,565,lift.main.ImprovedBrain,125,1
2369079,165,595,lift.main.ImprovedBrain,9,1
1891290,61,895,lift.main.ImprovedBrain,22,1
57545,89,125,lift.main.ImprovedBrain,6,1
23759,27,135,lift.main.ImprovedBrain,8,1
2526876,83,845,lift.main.ImprovedBrain,23,1
937442,27,935,lift.main.ImprovedBrain,45,1
6435828,97,1285,lift.main.ImprovedBrain,22,1
1444328,121,545,lift.main.ImprovedBrain,10,1
555437,147,315,lift.main.ImprovedBrain,8,1
855386,29,835,lift.main.ImprovedBrain,38,1
3784191,147,845,lift.main.ImprovedBrain,12,1
375001,77,355,lift.main.ImprovedBrain,10,1
224546,125,215,lift.main.ImprovedBrain,6,1
472867,107,305,lift.main.ImprovedBrain,8,1
58805,17,285,lift.main.ImprovedBrain,25,1
899473,47,695,lift.main.ImprovedBrain,24,1
1989434,141,595,lift.main.ImprovedBrain,9,1
18371,67,85,lift.main.ImprovedBrain,4,1
132344,9,595,lift.main.ImprovedBrain,82,1
190349,19,505,lift.main.ImprovedBrain,35,1
767587,69,515,lift.main.ImprovedBrain,13,1
1930927,113,635,lift.main.ImprovedBrain,14,1
934288,139,405,lift.main.ImprovedBrain,8,1
846135,163,365,lift.main.ImprovedBrain,7,1
2045,17,55,lift.main.ImprovedBrain,7,1
1582004,49,925,lift.main.ImprovedBrain,29,1
971389,121,465,lift.main.ImprovedBrain,10,1
3632213,139,805,lift.main.ImprovedBrain,13,1
4224577,133,885,lift.main.ImprovedBrain,16,1
45927,123,95,lift.main.ImprovedBrain,4,1
1502908,59,785,lift.main.ImprovedBrain,25,1
1791401,141,565,lift.main.ImprovedBrain,9,1
260301,125,225,lift.main.ImprovedBrain,6,1
1726186,33,1135,lift.main.ImprovedBrain,51,1
7513671,165,1055,lift.main.ImprovedBrain,14,1
1252325,39,915,lift.main.ImprovedBrain,36,1
3001920,97,865,lift.main.ImprovedBrain,16,1
1858844,127,595,lift.main.ImprovedBrain,11,1
2640748,59,1055,lift.main.ImprovedBrain,27,1
4361884,153,835,lift.main.ImprovedBrain,14,1
4638316,119,985,lift.main.ImprovedBrain,17,1
3717,121,25,lift.main.ImprovedBrain,3,1
2687698,39,1295,lift.main.ImprovedBrain,46,1
2176358,103,745,lift.main.ImprovedBrain,15,1
75348,49,185,lift.main.ImprovedBrain,8,1
665729,23,865,lift.main.ImprovedBrain,48,1
119484,123,155,lift.main.ImprovedBrain,6,1
8546002,159,1185,lift.main.ImprovedBrain,18,1
11453,73,65,lift.main.ImprovedBrain,4,1
2802117,149,675,lift.main.ImprovedBrain,12,1
281757,23,545,lift.main.ImprovedBrain,31,1
160409,19,445,lift.main.ImprovedBrain,32,1
75937,17,325,lift.main.ImprovedBrain,27,1
594787,117,335,lift.main.ImprovedBrain,8,1
3536,41,45,lift.main.ImprovedBrain,3,1
5492535,143,985,lift.main.ImprovedBrain,13,1
1308643,23,1195,lift.main.ImprovedBrain,61,1
7552,39,65,lift.main.ImprovedBrain,4,1
2566346,127,695,lift.main.ImprovedBrain,12,1
685794,43,655,lift.main.ImprovedBrain,20,1
1504740,29,1145,lift.main.ImprovedBrain,50,1
2348278,139,635,lift.main.ImprovedBrain,10,1
9227800,167,1175,lift.main.ImprovedBrain,15,1
319806,155,225,lift.main.ImprovedBrain,6,1
1926387,127,635,lift.main.ImprovedBrain,13,1
3177,21,55,lift.main.ImprovedBrain,8,1
1224627,155,445,lift.main.ImprovedBrain,7,1
9578941,153,1265,lift.main.ImprovedBrain,17,1
4761591,97,1115,lift.main.ImprovedBrain,23,1
670294,17,955,lift.main.ImprovedBrain,67,1
4464007,85,1155,lift.main.ImprovedBrain,25,1
1637,55,25,lift.main.ImprovedBrain,2,1
726585,73,485,lift.main.ImprovedBrain,13,1
2565949,127,695,lift.main.ImprovedBrain,14,1
1248088,39,905,lift.main.ImprovedBrain,34,1
631,109,5,lift.main.ImprovedBrain,1,1
2740077,161,655,lift.main.ImprovedBrain,12,1
4810762,73,1305,lift.main.ImprovedBrain,29,1
314805,47,415,lift.main.ImprovedBrain,14,1
208756,97,225,lift.main.ImprovedBrain,6,1
379908,25,605,lift.main.ImprovedBrain,34,1
41832,101,95,lift.main.ImprovedBrain,4,1
3878703,71,1215,lift.main.ImprovedBrain,29,1
297078,55,355,lift.main.ImprovedBrain,12,1
1718436,65,795,lift.main.ImprovedBrain,21,1
4678020,161,815,lift.main.ImprovedBrain,12,1
3019088,71,1025,lift.main.ImprovedBrain,26,1
6438335,99,1255,lift.main.ImprovedBrain,25,1
9485,15,125,lift.main.ImprovedBrain,12,1
835333,47,665,lift.main.ImprovedBrain,23,1
763577,59,565,lift.main.ImprovedBrain,18,1
252769,79,285,lift.main.ImprovedBrain,9,1
1426808,131,525,lift.main.ImprovedBrain,10,1
1742671,87,715,lift.main.ImprovedBrain,13,1
10667638,155,1295,lift.main.ImprovedBrain,17,1
8092129,165,1115,lift.main.ImprovedBrain,13,1
222108,69,285,lift.main.ImprovedBrain,14,1
1652095,91,675,lift.main.ImprovedBrain,14,1
9179856,145,1245,lift.main.ImprovedBrain,19,1
1025558,19,1165,lift.main.ImprovedBrain,75,1
905138,17,1135,lift.main.ImprovedBrain,77,1
238646,103,235,lift.main.ImprovedBrain,7,1
2002537,45,1065,lift.main.ImprovedBrain,35,1
4728567,107,1065,lift.main.ImprovedBrain,18,1
574360,101,375,lift.main.ImprovedBrain,9,1
253579,131,215,lift.main.ImprovedBrain,5,1
3738756,89,1035,lift.main.ImprovedBrain,20,1
83784,33,245,lift.main.ImprovedBrain,13,1
1070667,79,575,lift.main.ImprovedBrain,15,1
494124,17,815,lift.main.ImprovedBrain,60,1
2129825,89,745,lift.main.ImprovedBrain,16,1
4472641,99,1085,lift.main.ImprovedBrain,20,1
585080,89,405,lift.main.ImprovedBrain,11,1
335118,87,305,lift.main.ImprovedBrain,9,1
21850,83,75,lift.main.ImprovedBrain,4,1
8241205,139,1245,lift.main.ImprovedBrain,19,1
1858423,81,765,lift.main.ImprovedBrain,16,1
182000,21,475,lift.main.ImprovedBrain,29,1
1006523,19,1125,lift.main.ImprovedBrain,80,1
82855,23,315,lift.main.ImprovedBrain,23,1
1954502,53,965,lift.main.ImprovedBrain,27,1
685852,33,695,lift.main.ImprovedBrain,28,1
1559355,35,1035,lift.main.ImprovedBrain,45,1
3147312,121,805,lift.main.ImprovedBrain,15,1
715327,91,445,lift.main.ImprovedBrain,10,1
1885273,85,765,lift.main.ImprovedBrain,17,1
139103,29,345,lift.main.ImprovedBrain,18,1
469333,39,565,lift.main.ImprovedBrain,27,1
172169,141,165,lift.main.ImprovedBrain,4,1
523948,39,575,lift.main.ImprovedBrain,23,1
3385641,97,915,lift.main.ImprovedBrain,19,1
3379341,93,975,lift.main.ImprovedBrain,18,1
1412776,159,465,lift.main.ImprovedBrain,9,1
143637,7,685,lift.main.ImprovedBrain,112,1
6714576,101,1285,lift.main.ImprovedBrain,21,1
2700025,65,1005,lift.main.ImprovedBrain,24,1
3353384,119,815,lift.main.ImprovedBrain,13,1
84132,31,245,lift.main.ImprovedBrain,17,1
2175360,147,595,lift.main.ImprovedBrain,9,1
169588,133,175,lift.main.ImprovedBrain,5,1
471161,57,455,lift.main.ImprovedBrain,17,1
68,21,5,lift.main.ImprovedBrain,2,1
1044056,25,1015,lift.main.ImprovedBrain,59,1
4472351,145,895,lift.main.ImprovedBrain,13,1
1388959,105,575,lift.main.ImprovedBrain,12,1
5516369,127,1035,lift.main.ImprovedBrain,16,1
2827021,71,1005,lift.main.ImprovedBrain,25,1
31920,59,105,lift.main.ImprovedBrain,4,1
1887236,65,845,lift.main.ImprovedBrain,20,1
5116452,79,1265,lift.main.ImprovedBrain,28,1
33861,153,65,lift.main.ImprovedBrain,3,1
267304,31,455,lift.main.ImprovedBrain,20,1
4752853,79,1225,lift.main.ImprovedBrain,25,1
4499201,93,1115,lift.main.ImprovedBrain,24,1
2263776,97,755,lift.main.ImprovedBrain,17,1
10706104,157,1295,lift.main.ImprovedBrain,18,1
6517293,101,1275,lift.main.ImprovedBrain,25,1
4883372,159,885,lift.main.ImprovedBrain,12,1
112218,139,135,lift.main.ImprovedBrain,4,1
310337,43,415,lift.main.ImprovedBrain,17,1
2802060,125,735,lift.main.ImprovedBrain,14,1
67752,47,185,lift.main.ImprovedBrain,11,1
34435,111,85,lift.main.ImprovedBrain,3,1
3472354,117,875,lift.main.ImprovedBrain,15,1
2548992,77,905,lift.main.ImprovedBrain,19,1
5831420,153,975,lift.main.ImprovedBrain,13,1
675502,17,975,lift.main.ImprovedBrain,72,1
1134439,153,445,lift.main.ImprovedBrain,8,1
136784,133,165,lift.main.ImprovedBrain,5,1
214036,53,305,lift.main.ImprovedBrain,13,1
3384,67,35,lift.main.ImprovedBrain,3,1
536828,79,395,lift.main.ImprovedBrain,10,1
5332323,129,1015,lift.main.ImprovedBrain,17,1
880701,55,615,lift.main.ImprovedBrain,20,1
972293,151,395,lift.main.ImprovedBrain,7,1
6612,105,35,lift.main.ImprovedBrain,2,1
135562,157,155,lift.main.ImprovedBrain,4,1
597390,33,665,lift.main.ImprovedBrain,32,1
860949,121,425,lift.main.ImprovedBrain,9,1
366009,129,265,lift.main.ImprovedBrain,6,1
4737,51,45,lift.main.ImprovedBrain,4,1
2826997,89,915,lift.main.ImprovedBrain,17,1
949395,29,905,lift.main.ImprovedBrain,42,1
4431933,83,1165,lift.main.ImprovedBrain,27,1
1332690,145,495,lift.main.ImprovedBrain,10,1
2247211,63,955,lift.main.ImprovedBrain,24,1
2079824,95,725,lift.main.ImprovedBrain,16,1
245785,5,1075,lift.main.ImprovedBrain,239,1
6850252,125,1185,lift.main.ImprovedBrain,20,1
777244,87,455,lift.main.ImprovedBrain,12,1
46147,5,455,lift.main.ImprovedBrain,110,1
813145,21,985,lift.main.ImprovedBrain,58,1
7235301,165,1055,lift.main.ImprovedBrain,13,1
5773606,101,1215,lift.main.ImprovedBrain,22,1
1691710,95,655,lift.main.ImprovedBrain,13,1
4186072,141,865,lift.main.ImprovedBrain,14,1
202823,21,485,lift.main.ImprovedBrain,29,1
2275309,61,975,lift.main.ImprovedBrain,26,1
8347913,153,1175,lift.main.ImprovedBrain,16,1
4465527,63,1315,lift.main.ImprovedBrain,35,1
2023254,49,1025,lift.main.ImprovedBrain,31,1
1581913,135,545,lift.main.ImprovedBrain,10,1
902608,47,675,lift.main.ImprovedBrain,23,1
8537942,157,1165,lift.main.ImprovedBrain,14,1
1791672,27,1305,lift.main.ImprovedBrain,60,1
97195,57,205,lift.main.ImprovedBrain,8,1
3170929,129,805,lift.main.ImprovedBrain,13,1
7801229,165,1095,lift.main.ImprovedBrain,14,1
1181686,89,585,lift.main.ImprovedBrain,13,1
3188950,135,775,lift.main.ImprovedBrain,13,1
932527,43,715,lift.main.ImprovedBrain,28,1
4616792,141,895,lift.main.ImprovedBrain,13,1
54914,5,495,lift.main.ImprovedBrain,116,1
2271929,61,975,lift.main.ImprovedBrain,31,1
1044945,109,475,lift.main.ImprovedBrain,11,1
956625,103,485,lift.main.ImprovedBrain,9,1
5461631,131,985,lift.main.ImprovedBrain,15,1
22392,7,275,lift.main.ImprovedBrain,45,1
323519,75,325,lift.main.ImprovedBrain,9,1
4446832,111,985,lift.main.ImprovedBrain,16,1
3154998,117,845,lift.main.ImprovedBrain,13,1
563732,107,355,lift.main.ImprovedBrain,9,1
1474495,77,675,lift.main.ImprovedBrain,15,1
64482,51,175,lift.main.ImprovedBrain,8,1
1418921,37,965,lift.main.ImprovedBrain,40,1
240892,147,185,lift.main.ImprovedBrain,5,1
78605,33,235,lift.main.ImprovedBrain,13,1
1248066,41,825,lift.main.ImprovedBrain,30,1
96626,21,345,lift.main.ImprovedBrain,20,1
316458,39,445,lift.main.ImprovedBrain,22,1
1977882,129,615,lift.main.ImprovedBrain,12,1
772818,41,685,lift.main.ImprovedBrain,24,1
561417,91,385,lift.main.ImprovedBrain,8,1
487093,93,355,lift.main.ImprovedBrain,8,1
1323169,23,1195,lift.main.ImprovedBrain,72,1
540930,133,325,lift.main.ImprovedBrain,6,1
2308250,35,1295,lift.main.ImprovedBrain,54,1
67558,67,155,lift.main.ImprovedBrain,5,1
4580383,85,1175,lift.main.ImprovedBrain,23,1
3073811,75,1015,lift.main.ImprovedBrain,24,1
114818,19,375,lift.main.ImprovedBrain,30,1
2024,155,15,lift.main.ImprovedBrain,2,1
1348063,101,575,lift.main.ImprovedBrain,14,1
1028,91,15,lift.main.ImprovedBrain,2,1
4348697,153,825,lift.main.ImprovedBrain,12,1
76123,7,525,lift.main.ImprovedBrain,80,1
369382,51,425,lift.main.ImprovedBrain,15,1
5222115,119,1035,lift.main.ImprovedBrain,16,1
2261,165,15,lift.main.ImprovedBrain,1,1
7136876,105,1295,lift.main.ImprovedBrain,23,1
354702,89,325,lift.main.ImprovedBrain,9,1
4290042,83,1145,lift.main.ImprovedBrain,26,1
112033,31,285,lift.main.ImprovedBrain,18,1
1083102,29,965,lift.main.ImprovedBrain,46,1
281739,55,355,lift.main.ImprovedBrain,13,1
2166578,33,1265,lift.main.ImprovedBrain,49,1
360606,29,555,lift.main.ImprovedBrain,32,1
1228895,137,485,lift.main.ImprovedBrain,11,1
2585899,103,805,lift.main.ImprovedBrain,16,1
6214454,157,1005,lift.main.ImprovedBrain,15,1
4534120,67,1315,lift.main.ImprovedBrain,34,1
918670,49,685,lift.main.ImprovedBrain,27,1
2654585,97,825,lift.main.ImprovedBrain,17,1
188611,49,305,lift.main.ImprovedBrain,12,1
2364526,131,705,lift.main.ImprovedBrain,14,1
210266,49,315,lift.main.ImprovedBrain,12,1
434636,9,1065,lift.main.ImprovedBrain,131,1
840822,61,565,lift.main.ImprovedBrain,17,1
469399,7,1255,lift.main.ImprovedBrain,197,1
1224386,129,505,lift.main.ImprovedBrain,11,1
677211,23,845,lift.main.ImprovedBrain,49,1
1633882,157,525,lift.main.ImprovedBrain,10,1
2261035,51,1065,lift.main.ImprovedBrain,37,1
4543167,113,1005,lift.main.ImprovedBrain,16,1
28863,155,65,lift.main.ImprovedBrain,3,1
20767,47,115,lift.main.ImprovedBrain,6,1
2758426,85,895,lift.main.ImprovedBrain,16,1
8687340,133,1265,lift.main.ImprovedBrain,18,1
1919828,29,1305,lift.main.ImprovedBrain,59,1
78343,7,525,lift.main.ImprovedBrain,80,1
2565056,37,1315,lift.main.ImprovedBrain,48,1
